filename,width,height,class,xmin,ymin,xmax,ymax
Screenshot-from-2021-12-29-17-48-00_png.rf.8fa7495612f634bcce02b7fff467e482.jpg,1920,1080,Honeybee,899,204,967,255
Screenshot-from-2021-12-29-17-48-00_png.rf.8fa7495612f634bcce02b7fff467e482.jpg,1920,1080,Honeybee,1549,219,1591,276
Screenshot-from-2021-12-29-17-48-00_png.rf.8fa7495612f634bcce02b7fff467e482.jpg,1920,1080,Honeybee,86,244,155,302
Screenshot-from-2021-12-29-17-48-00_png.rf.8fa7495612f634bcce02b7fff467e482.jpg,1920,1080,Honeybee,1072,276,1118,317
Screenshot-from-2021-12-29-17-48-00_png.rf.8fa7495612f634bcce02b7fff467e482.jpg,1920,1080,Honeybee,895,280,983,344
Screenshot-from-2021-12-29-17-48-00_png.rf.8fa7495612f634bcce02b7fff467e482.jpg,1920,1080,Honeybee,762,294,810,339
Screenshot-from-2021-12-29-17-48-00_png.rf.8fa7495612f634bcce02b7fff467e482.jpg,1920,1080,Honeybee,519,320,574,367
Screenshot-from-2021-12-29-17-48-00_png.rf.8fa7495612f634bcce02b7fff467e482.jpg,1920,1080,Honeybee,656,331,691,383
Screenshot-from-2021-12-29-17-48-00_png.rf.8fa7495612f634bcce02b7fff467e482.jpg,1920,1080,Honeybee,1041,364,1077,399
Screenshot-from-2021-12-29-17-48-00_png.rf.8fa7495612f634bcce02b7fff467e482.jpg,1920,1080,Honeybee,382,344,461,424
Screenshot-from-2021-12-29-17-48-00_png.rf.8fa7495612f634bcce02b7fff467e482.jpg,1920,1080,Honeybee,711,364,759,429
Screenshot-from-2021-12-29-17-48-00_png.rf.8fa7495612f634bcce02b7fff467e482.jpg,1920,1080,Honeybee,902,411,944,449
Screenshot-from-2021-12-29-17-48-00_png.rf.8fa7495612f634bcce02b7fff467e482.jpg,1920,1080,Honeybee,61,410,133,475
Screenshot-from-2021-12-29-17-48-00_png.rf.8fa7495612f634bcce02b7fff467e482.jpg,1920,1080,Honeybee,366,446,434,493
Screenshot-from-2021-12-29-17-48-00_png.rf.8fa7495612f634bcce02b7fff467e482.jpg,1920,1080,Honeybee,572,441,644,498
Screenshot-from-2021-12-29-17-48-00_png.rf.8fa7495612f634bcce02b7fff467e482.jpg,1920,1080,Honeybee,706,499,755,549
Screenshot-from-2021-12-29-17-48-00_png.rf.8fa7495612f634bcce02b7fff467e482.jpg,1920,1080,Honeybee,639,517,678,564
Screenshot-from-2021-12-29-17-48-00_png.rf.8fa7495612f634bcce02b7fff467e482.jpg,1920,1080,Honeybee,756,536,787,580
Screenshot-from-2021-12-29-17-48-00_png.rf.8fa7495612f634bcce02b7fff467e482.jpg,1920,1080,Honeybee,941,583,972,624
Screenshot-from-2021-12-29-17-48-00_png.rf.8fa7495612f634bcce02b7fff467e482.jpg,1920,1080,Honeybee,365,586,447,652
Screenshot-from-2021-12-29-17-48-00_png.rf.8fa7495612f634bcce02b7fff467e482.jpg,1920,1080,Honeybee,759,627,807,691
Screenshot-from-2021-12-29-17-48-00_png.rf.8fa7495612f634bcce02b7fff467e482.jpg,1920,1080,Honeybee,1055,779,1090,816
Screenshot-from-2021-12-29-17-48-00_png.rf.8fa7495612f634bcce02b7fff467e482.jpg,1920,1080,Honeybee,153,851,187,893
Screenshot-from-2021-12-29-17-48-00_png.rf.8fa7495612f634bcce02b7fff467e482.jpg,1920,1080,Honeybee,10,80,51,100
Screenshot-from-2021-12-29-17-48-00_png.rf.8fa7495612f634bcce02b7fff467e482.jpg,1920,1080,Honeybee,856,74,901,116
Screenshot-from-2021-12-29-17-48-00_png.rf.8fa7495612f634bcce02b7fff467e482.jpg,1920,1080,Honeybee,609,950,660,1008
ezgif-frame-047_png.rf.055418327c652e486c55ca5a10f8100c.jpg,848,478,Honeybee,609,195,688,227
ezgif-frame-047_png.rf.055418327c652e486c55ca5a10f8100c.jpg,848,478,Honeybee,725,393,766,421
ezgif-frame-047_png.rf.055418327c652e486c55ca5a10f8100c.jpg,848,478,Honeybee,808,409,844,435
ezgif-frame-047_png.rf.055418327c652e486c55ca5a10f8100c.jpg,848,478,Honeybee,738,414,789,441
ezgif-frame-047_png.rf.055418327c652e486c55ca5a10f8100c.jpg,848,478,Honeybee,638,415,669,448
ezgif-frame-047_png.rf.055418327c652e486c55ca5a10f8100c.jpg,848,478,Honeybee,686,425,734,453
videoplayback_mp4-56_jpg.rf.ebe67a0755567da44a577e4fe82f009a.jpg,1920,1080,Honeybee,1563,1038,1655,1080
videoplayback_mp4-56_jpg.rf.ebe67a0755567da44a577e4fe82f009a.jpg,1920,1080,Honeybee,220,56,316,159
videoplayback_mp4-56_jpg.rf.ebe67a0755567da44a577e4fe82f009a.jpg,1920,1080,Honeybee,1401,77,1481,149
videoplayback_mp4-56_jpg.rf.ebe67a0755567da44a577e4fe82f009a.jpg,1920,1080,Honeybee,1482,92,1542,142
videoplayback_mp4-56_jpg.rf.ebe67a0755567da44a577e4fe82f009a.jpg,1920,1080,Honeybee,859,82,949,164
videoplayback_mp4-56_jpg.rf.ebe67a0755567da44a577e4fe82f009a.jpg,1920,1080,Honeybee,294,100,370,161
videoplayback_mp4-56_jpg.rf.ebe67a0755567da44a577e4fe82f009a.jpg,1920,1080,Honeybee,568,92,677,180
videoplayback_mp4-56_jpg.rf.ebe67a0755567da44a577e4fe82f009a.jpg,1920,1080,Honeybee,1146,99,1246,176
videoplayback_mp4-56_jpg.rf.ebe67a0755567da44a577e4fe82f009a.jpg,1920,1080,Honeybee,682,102,770,175
videoplayback_mp4-56_jpg.rf.ebe67a0755567da44a577e4fe82f009a.jpg,1920,1080,Honeybee,1263,98,1363,191
videoplayback_mp4-56_jpg.rf.ebe67a0755567da44a577e4fe82f009a.jpg,1920,1080,Honeybee,376,108,463,182
videoplayback_mp4-56_jpg.rf.ebe67a0755567da44a577e4fe82f009a.jpg,1920,1080,Honeybee,1619,142,1688,217
videoplayback_mp4-56_jpg.rf.ebe67a0755567da44a577e4fe82f009a.jpg,1920,1080,Honeybee,1024,141,1115,223
videoplayback_mp4-56_jpg.rf.ebe67a0755567da44a577e4fe82f009a.jpg,1920,1080,Honeybee,1104,163,1190,220
videoplayback_mp4-56_jpg.rf.ebe67a0755567da44a577e4fe82f009a.jpg,1920,1080,Honeybee,369,162,447,231
videoplayback_mp4-56_jpg.rf.ebe67a0755567da44a577e4fe82f009a.jpg,1920,1080,Honeybee,703,181,769,249
videoplayback_mp4-56_jpg.rf.ebe67a0755567da44a577e4fe82f009a.jpg,1920,1080,Honeybee,633,187,712,245
videoplayback_mp4-56_jpg.rf.ebe67a0755567da44a577e4fe82f009a.jpg,1920,1080,Honeybee,1235,188,1349,261
videoplayback_mp4-56_jpg.rf.ebe67a0755567da44a577e4fe82f009a.jpg,1920,1080,Honeybee,528,196,624,260
videoplayback_mp4-56_jpg.rf.ebe67a0755567da44a577e4fe82f009a.jpg,1920,1080,Honeybee,958,0,1056,48
videoplayback_mp4-56_jpg.rf.ebe67a0755567da44a577e4fe82f009a.jpg,1920,1080,Honeybee,399,0,529,48
videoplayback_mp4-56_jpg.rf.ebe67a0755567da44a577e4fe82f009a.jpg,1920,1080,Honeybee,443,209,533,273
videoplayback_mp4-56_jpg.rf.ebe67a0755567da44a577e4fe82f009a.jpg,1920,1080,Honeybee,1423,209,1493,278
videoplayback_mp4-56_jpg.rf.ebe67a0755567da44a577e4fe82f009a.jpg,1920,1080,Honeybee,895,209,996,288
videoplayback_mp4-56_jpg.rf.ebe67a0755567da44a577e4fe82f009a.jpg,1920,1080,Honeybee,1075,224,1173,274
videoplayback_mp4-56_jpg.rf.ebe67a0755567da44a577e4fe82f009a.jpg,1920,1080,Honeybee,169,231,229,291
videoplayback_mp4-56_jpg.rf.ebe67a0755567da44a577e4fe82f009a.jpg,1920,1080,Honeybee,876,2,997,53
videoplayback_mp4-56_jpg.rf.ebe67a0755567da44a577e4fe82f009a.jpg,1920,1080,Honeybee,743,235,834,324
videoplayback_mp4-56_jpg.rf.ebe67a0755567da44a577e4fe82f009a.jpg,1920,1080,Honeybee,809,260,897,311
videoplayback_mp4-56_jpg.rf.ebe67a0755567da44a577e4fe82f009a.jpg,1920,1080,Honeybee,659,246,751,333
videoplayback_mp4-56_jpg.rf.ebe67a0755567da44a577e4fe82f009a.jpg,1920,1080,Honeybee,1317,0,1404,58
videoplayback_mp4-56_jpg.rf.ebe67a0755567da44a577e4fe82f009a.jpg,1920,1080,Honeybee,1566,271,1620,324
videoplayback_mp4-56_jpg.rf.ebe67a0755567da44a577e4fe82f009a.jpg,1920,1080,Honeybee,623,253,736,345
videoplayback_mp4-56_jpg.rf.ebe67a0755567da44a577e4fe82f009a.jpg,1920,1080,Honeybee,309,0,411,61
videoplayback_mp4-56_jpg.rf.ebe67a0755567da44a577e4fe82f009a.jpg,1920,1080,Honeybee,511,274,613,337
videoplayback_mp4-56_jpg.rf.ebe67a0755567da44a577e4fe82f009a.jpg,1920,1080,Honeybee,598,257,696,354
videoplayback_mp4-56_jpg.rf.ebe67a0755567da44a577e4fe82f009a.jpg,1920,1080,Honeybee,798,3,932,59
videoplayback_mp4-56_jpg.rf.ebe67a0755567da44a577e4fe82f009a.jpg,1920,1080,Honeybee,654,0,744,63
videoplayback_mp4-56_jpg.rf.ebe67a0755567da44a577e4fe82f009a.jpg,1920,1080,Honeybee,343,264,451,369
videoplayback_mp4-56_jpg.rf.ebe67a0755567da44a577e4fe82f009a.jpg,1920,1080,Honeybee,1003,261,1127,381
videoplayback_mp4-56_jpg.rf.ebe67a0755567da44a577e4fe82f009a.jpg,1920,1080,Honeybee,1395,1,1468,66
videoplayback_mp4-56_jpg.rf.ebe67a0755567da44a577e4fe82f009a.jpg,1920,1080,Honeybee,210,285,289,378
videoplayback_mp4-56_jpg.rf.ebe67a0755567da44a577e4fe82f009a.jpg,1920,1080,Honeybee,1154,2,1269,66
videoplayback_mp4-56_jpg.rf.ebe67a0755567da44a577e4fe82f009a.jpg,1920,1080,Honeybee,958,296,1039,388
videoplayback_mp4-56_jpg.rf.ebe67a0755567da44a577e4fe82f009a.jpg,1920,1080,Honeybee,1216,315,1295,373
videoplayback_mp4-56_jpg.rf.ebe67a0755567da44a577e4fe82f009a.jpg,1920,1080,Honeybee,1573,320,1642,377
videoplayback_mp4-56_jpg.rf.ebe67a0755567da44a577e4fe82f009a.jpg,1920,1080,Honeybee,199,9,344,62
videoplayback_mp4-56_jpg.rf.ebe67a0755567da44a577e4fe82f009a.jpg,1920,1080,Honeybee,780,304,899,402
videoplayback_mp4-56_jpg.rf.ebe67a0755567da44a577e4fe82f009a.jpg,1920,1080,Honeybee,482,304,600,404
videoplayback_mp4-56_jpg.rf.ebe67a0755567da44a577e4fe82f009a.jpg,1920,1080,Honeybee,870,304,943,406
videoplayback_mp4-56_jpg.rf.ebe67a0755567da44a577e4fe82f009a.jpg,1920,1080,Honeybee,654,338,770,391
videoplayback_mp4-56_jpg.rf.ebe67a0755567da44a577e4fe82f009a.jpg,1920,1080,Honeybee,1112,322,1207,414
videoplayback_mp4-56_jpg.rf.ebe67a0755567da44a577e4fe82f009a.jpg,1920,1080,Honeybee,1475,359,1518,419
videoplayback_mp4-56_jpg.rf.ebe67a0755567da44a577e4fe82f009a.jpg,1920,1080,Honeybee,1227,350,1343,436
videoplayback_mp4-56_jpg.rf.ebe67a0755567da44a577e4fe82f009a.jpg,1920,1080,Honeybee,1022,367,1106,439
videoplayback_mp4-56_jpg.rf.ebe67a0755567da44a577e4fe82f009a.jpg,1920,1080,Honeybee,1628,385,1692,446
videoplayback_mp4-56_jpg.rf.ebe67a0755567da44a577e4fe82f009a.jpg,1920,1080,Honeybee,758,387,842,446
videoplayback_mp4-56_jpg.rf.ebe67a0755567da44a577e4fe82f009a.jpg,1920,1080,Honeybee,945,388,1024,448
videoplayback_mp4-56_jpg.rf.ebe67a0755567da44a577e4fe82f009a.jpg,1920,1080,Honeybee,1534,396,1583,453
videoplayback_mp4-56_jpg.rf.ebe67a0755567da44a577e4fe82f009a.jpg,1920,1080,Honeybee,1101,403,1226,467
videoplayback_mp4-56_jpg.rf.ebe67a0755567da44a577e4fe82f009a.jpg,1920,1080,Honeybee,1252,428,1322,477
videoplayback_mp4-56_jpg.rf.ebe67a0755567da44a577e4fe82f009a.jpg,1920,1080,Honeybee,1479,442,1546,498
videoplayback_mp4-56_jpg.rf.ebe67a0755567da44a577e4fe82f009a.jpg,1920,1080,Honeybee,881,423,972,519
videoplayback_mp4-56_jpg.rf.ebe67a0755567da44a577e4fe82f009a.jpg,1920,1080,Honeybee,962,439,1047,512
videoplayback_mp4-56_jpg.rf.ebe67a0755567da44a577e4fe82f009a.jpg,1920,1080,Honeybee,830,424,949,528
videoplayback_mp4-56_jpg.rf.ebe67a0755567da44a577e4fe82f009a.jpg,1920,1080,Honeybee,727,434,810,527
videoplayback_mp4-56_jpg.rf.ebe67a0755567da44a577e4fe82f009a.jpg,1920,1080,Honeybee,1033,444,1115,521
videoplayback_mp4-56_jpg.rf.ebe67a0755567da44a577e4fe82f009a.jpg,1920,1080,Honeybee,808,437,909,535
videoplayback_mp4-56_jpg.rf.ebe67a0755567da44a577e4fe82f009a.jpg,1920,1080,Honeybee,1728,454,1794,532
videoplayback_mp4-56_jpg.rf.ebe67a0755567da44a577e4fe82f009a.jpg,1920,1080,Honeybee,1328,459,1410,557
videoplayback_mp4-56_jpg.rf.ebe67a0755567da44a577e4fe82f009a.jpg,1920,1080,Honeybee,1211,490,1314,569
videoplayback_mp4-56_jpg.rf.ebe67a0755567da44a577e4fe82f009a.jpg,1920,1080,Honeybee,1096,495,1214,609
videoplayback_mp4-56_jpg.rf.ebe67a0755567da44a577e4fe82f009a.jpg,1920,1080,Honeybee,1409,511,1480,599
videoplayback_mp4-56_jpg.rf.ebe67a0755567da44a577e4fe82f009a.jpg,1920,1080,Honeybee,1572,538,1652,580
videoplayback_mp4-56_jpg.rf.ebe67a0755567da44a577e4fe82f009a.jpg,1920,1080,Honeybee,1606,541,1665,579
videoplayback_mp4-56_jpg.rf.ebe67a0755567da44a577e4fe82f009a.jpg,1920,1080,Honeybee,796,526,898,633
videoplayback_mp4-56_jpg.rf.ebe67a0755567da44a577e4fe82f009a.jpg,1920,1080,Honeybee,1007,548,1111,643
videoplayback_mp4-56_jpg.rf.ebe67a0755567da44a577e4fe82f009a.jpg,1920,1080,Honeybee,877,534,964,658
videoplayback_mp4-56_jpg.rf.ebe67a0755567da44a577e4fe82f009a.jpg,1920,1080,Honeybee,725,549,817,660
videoplayback_mp4-56_jpg.rf.ebe67a0755567da44a577e4fe82f009a.jpg,1920,1080,Honeybee,566,19,656,103
videoplayback_mp4-56_jpg.rf.ebe67a0755567da44a577e4fe82f009a.jpg,1920,1080,Honeybee,1204,579,1333,657
videoplayback_mp4-56_jpg.rf.ebe67a0755567da44a577e4fe82f009a.jpg,1920,1080,Honeybee,1853,40,1899,85
videoplayback_mp4-56_jpg.rf.ebe67a0755567da44a577e4fe82f009a.jpg,1920,1080,Honeybee,1664,585,1802,689
videoplayback_mp4-56_jpg.rf.ebe67a0755567da44a577e4fe82f009a.jpg,1920,1080,Honeybee,65,625,111,679
videoplayback_mp4-56_jpg.rf.ebe67a0755567da44a577e4fe82f009a.jpg,1920,1080,Honeybee,1092,9,1188,126
videoplayback_mp4-56_jpg.rf.ebe67a0755567da44a577e4fe82f009a.jpg,1920,1080,Honeybee,1159,653,1242,730
videoplayback_mp4-56_jpg.rf.ebe67a0755567da44a577e4fe82f009a.jpg,1920,1080,Honeybee,902,40,985,101
videoplayback_mp4-56_jpg.rf.ebe67a0755567da44a577e4fe82f009a.jpg,1920,1080,Honeybee,1019,10,1115,137
videoplayback_mp4-56_jpg.rf.ebe67a0755567da44a577e4fe82f009a.jpg,1920,1080,Honeybee,1756,706,1837,758
videoplayback_mp4-56_jpg.rf.ebe67a0755567da44a577e4fe82f009a.jpg,1920,1080,Honeybee,1254,673,1337,799
videoplayback_mp4-56_jpg.rf.ebe67a0755567da44a577e4fe82f009a.jpg,1920,1080,Honeybee,1022,695,1131,778
videoplayback_mp4-56_jpg.rf.ebe67a0755567da44a577e4fe82f009a.jpg,1920,1080,Honeybee,1242,40,1333,110
videoplayback_mp4-56_jpg.rf.ebe67a0755567da44a577e4fe82f009a.jpg,1920,1080,Honeybee,1334,709,1440,809
videoplayback_mp4-56_jpg.rf.ebe67a0755567da44a577e4fe82f009a.jpg,1920,1080,Honeybee,1135,728,1199,807
videoplayback_mp4-56_jpg.rf.ebe67a0755567da44a577e4fe82f009a.jpg,1920,1080,Honeybee,1202,732,1293,806
videoplayback_mp4-56_jpg.rf.ebe67a0755567da44a577e4fe82f009a.jpg,1920,1080,Honeybee,334,47,426,108
videoplayback_mp4-56_jpg.rf.ebe67a0755567da44a577e4fe82f009a.jpg,1920,1080,Honeybee,1421,740,1499,836
videoplayback_mp4-56_jpg.rf.ebe67a0755567da44a577e4fe82f009a.jpg,1920,1080,Honeybee,1542,749,1607,827
videoplayback_mp4-56_jpg.rf.ebe67a0755567da44a577e4fe82f009a.jpg,1920,1080,Honeybee,175,773,238,843
videoplayback_mp4-56_jpg.rf.ebe67a0755567da44a577e4fe82f009a.jpg,1920,1080,Honeybee,289,781,362,863
videoplayback_mp4-56_jpg.rf.ebe67a0755567da44a577e4fe82f009a.jpg,1920,1080,Honeybee,1219,811,1336,896
videoplayback_mp4-56_jpg.rf.ebe67a0755567da44a577e4fe82f009a.jpg,1920,1080,Honeybee,1362,819,1455,895
Screenshot-from-2021-12-29-17-49-26_png.rf.a0f17877caa1ed3d39063b975634e8d9.jpg,1920,1080,Honeybee,1349,269,1509,456
Screenshot-from-2021-12-29-17-49-26_png.rf.a0f17877caa1ed3d39063b975634e8d9.jpg,1920,1080,Honeybee,1146,346,1282,498
Screenshot-from-2021-12-29-17-49-26_png.rf.a0f17877caa1ed3d39063b975634e8d9.jpg,1920,1080,Honeybee,1288,315,1420,569
Screenshot-from-2021-12-29-17-49-26_png.rf.a0f17877caa1ed3d39063b975634e8d9.jpg,1920,1080,Honeybee,1401,396,1567,591
ezgif-frame-140_png.rf.58c1a0f7fd50396c9cd54a94220c1ad1.jpg,848,478,Honeybee,199,207,393,399
ezgif-frame-134_png.rf.4e9d4e84abae126a71c64ed5a3119c80.jpg,848,478,Honeybee,133,91,306,178
ezgif-frame-134_png.rf.4e9d4e84abae126a71c64ed5a3119c80.jpg,848,478,Honeybee,263,190,507,328
ezgif-frame-017-1-_png.rf.15d272d6250a55c70128dde850ab3a2a.jpg,1920,1080,Honeybee,49,49,1260,960
ezgif-frame-017-1-_png.rf.15d272d6250a55c70128dde850ab3a2a.jpg,1920,1080,Honeybee,1245,187,1920,1080
videoplayback_mp4-29_jpg.rf.5e540f0683d60061b220402300d38b91.jpg,1920,1080,Honeybee,603,988,704,1054
videoplayback_mp4-29_jpg.rf.5e540f0683d60061b220402300d38b91.jpg,1920,1080,Honeybee,221,998,319,1074
videoplayback_mp4-29_jpg.rf.5e540f0683d60061b220402300d38b91.jpg,1920,1080,Honeybee,1270,85,1363,177
videoplayback_mp4-29_jpg.rf.5e540f0683d60061b220402300d38b91.jpg,1920,1080,Honeybee,1118,102,1236,198
videoplayback_mp4-29_jpg.rf.5e540f0683d60061b220402300d38b91.jpg,1920,1080,Honeybee,1759,120,1872,250
videoplayback_mp4-29_jpg.rf.5e540f0683d60061b220402300d38b91.jpg,1920,1080,Honeybee,1621,137,1729,238
videoplayback_mp4-29_jpg.rf.5e540f0683d60061b220402300d38b91.jpg,1920,1080,Honeybee,1541,158,1636,240
videoplayback_mp4-29_jpg.rf.5e540f0683d60061b220402300d38b91.jpg,1920,1080,Honeybee,1475,142,1563,257
videoplayback_mp4-29_jpg.rf.5e540f0683d60061b220402300d38b91.jpg,1920,1080,Honeybee,91,179,185,232
videoplayback_mp4-29_jpg.rf.5e540f0683d60061b220402300d38b91.jpg,1920,1080,Honeybee,1532,0,1620,44
videoplayback_mp4-29_jpg.rf.5e540f0683d60061b220402300d38b91.jpg,1920,1080,Honeybee,1153,152,1281,288
videoplayback_mp4-29_jpg.rf.5e540f0683d60061b220402300d38b91.jpg,1920,1080,Honeybee,1396,179,1525,300
videoplayback_mp4-29_jpg.rf.5e540f0683d60061b220402300d38b91.jpg,1920,1080,Honeybee,1294,208,1411,282
videoplayback_mp4-29_jpg.rf.5e540f0683d60061b220402300d38b91.jpg,1920,1080,Honeybee,795,190,915,304
videoplayback_mp4-29_jpg.rf.5e540f0683d60061b220402300d38b91.jpg,1920,1080,Honeybee,1717,10,1762,46
videoplayback_mp4-29_jpg.rf.5e540f0683d60061b220402300d38b91.jpg,1920,1080,Honeybee,657,0,775,58
videoplayback_mp4-29_jpg.rf.5e540f0683d60061b220402300d38b91.jpg,1920,1080,Honeybee,1016,261,1136,348
videoplayback_mp4-29_jpg.rf.5e540f0683d60061b220402300d38b91.jpg,1920,1080,Honeybee,1699,279,1808,356
videoplayback_mp4-29_jpg.rf.5e540f0683d60061b220402300d38b91.jpg,1920,1080,Honeybee,1456,305,1577,392
videoplayback_mp4-29_jpg.rf.5e540f0683d60061b220402300d38b91.jpg,1920,1080,Honeybee,1204,327,1328,401
videoplayback_mp4-29_jpg.rf.5e540f0683d60061b220402300d38b91.jpg,1920,1080,Honeybee,616,301,717,433
videoplayback_mp4-29_jpg.rf.5e540f0683d60061b220402300d38b91.jpg,1920,1080,Honeybee,1802,354,1874,415
videoplayback_mp4-29_jpg.rf.5e540f0683d60061b220402300d38b91.jpg,1920,1080,Honeybee,1384,339,1487,451
videoplayback_mp4-29_jpg.rf.5e540f0683d60061b220402300d38b91.jpg,1920,1080,Honeybee,1620,345,1748,460
videoplayback_mp4-29_jpg.rf.5e540f0683d60061b220402300d38b91.jpg,1920,1080,Honeybee,1254,377,1383,438
videoplayback_mp4-29_jpg.rf.5e540f0683d60061b220402300d38b91.jpg,1920,1080,Honeybee,1273,0,1363,90
videoplayback_mp4-29_jpg.rf.5e540f0683d60061b220402300d38b91.jpg,1920,1080,Honeybee,1144,0,1276,95
videoplayback_mp4-29_jpg.rf.5e540f0683d60061b220402300d38b91.jpg,1920,1080,Honeybee,1735,426,1831,526
videoplayback_mp4-29_jpg.rf.5e540f0683d60061b220402300d38b91.jpg,1920,1080,Honeybee,1150,443,1270,519
videoplayback_mp4-29_jpg.rf.5e540f0683d60061b220402300d38b91.jpg,1920,1080,Honeybee,1820,415,1919,547
videoplayback_mp4-29_jpg.rf.5e540f0683d60061b220402300d38b91.jpg,1920,1080,Honeybee,1516,451,1632,555
videoplayback_mp4-29_jpg.rf.5e540f0683d60061b220402300d38b91.jpg,1920,1080,Honeybee,1374,4,1481,101
videoplayback_mp4-29_jpg.rf.5e540f0683d60061b220402300d38b91.jpg,1920,1080,Honeybee,211,14,285,94
videoplayback_mp4-29_jpg.rf.5e540f0683d60061b220402300d38b91.jpg,1920,1080,Honeybee,543,513,655,592
videoplayback_mp4-29_jpg.rf.5e540f0683d60061b220402300d38b91.jpg,1920,1080,Honeybee,1586,492,1683,663
videoplayback_mp4-29_jpg.rf.5e540f0683d60061b220402300d38b91.jpg,1920,1080,Honeybee,1838,550,1920,644
videoplayback_mp4-29_jpg.rf.5e540f0683d60061b220402300d38b91.jpg,1920,1080,Honeybee,373,13,470,112
videoplayback_mp4-29_jpg.rf.5e540f0683d60061b220402300d38b91.jpg,1920,1080,Honeybee,1688,578,1790,689
videoplayback_mp4-29_jpg.rf.5e540f0683d60061b220402300d38b91.jpg,1920,1080,Honeybee,1640,18,1707,110
videoplayback_mp4-29_jpg.rf.5e540f0683d60061b220402300d38b91.jpg,1920,1080,Honeybee,379,596,509,712
videoplayback_mp4-29_jpg.rf.5e540f0683d60061b220402300d38b91.jpg,1920,1080,Honeybee,1559,35,1629,123
videoplayback_mp4-29_jpg.rf.5e540f0683d60061b220402300d38b91.jpg,1920,1080,Honeybee,1431,19,1547,154
videoplayback_mp4-29_jpg.rf.5e540f0683d60061b220402300d38b91.jpg,1920,1080,Honeybee,130,826,244,965
ezgif-frame-058_png.rf.737d2af52426cfe71cc45aeb05cbf9ac.jpg,848,478,Honeybee,246,198,281,240
ezgif-frame-058_png.rf.737d2af52426cfe71cc45aeb05cbf9ac.jpg,848,478,Honeybee,196,198,243,246
ezgif-frame-058_png.rf.737d2af52426cfe71cc45aeb05cbf9ac.jpg,848,478,Honeybee,284,202,327,258
ezgif-frame-058_png.rf.737d2af52426cfe71cc45aeb05cbf9ac.jpg,848,478,Honeybee,349,199,450,267
ezgif-frame-058_png.rf.737d2af52426cfe71cc45aeb05cbf9ac.jpg,848,478,Honeybee,158,217,205,253
ezgif-frame-058_png.rf.737d2af52426cfe71cc45aeb05cbf9ac.jpg,848,478,Honeybee,488,220,546,266
ezgif-frame-058_png.rf.737d2af52426cfe71cc45aeb05cbf9ac.jpg,848,478,Honeybee,743,225,782,282
ezgif-frame-058_png.rf.737d2af52426cfe71cc45aeb05cbf9ac.jpg,848,478,Honeybee,676,223,742,289
ezgif-frame-058_png.rf.737d2af52426cfe71cc45aeb05cbf9ac.jpg,848,478,Honeybee,128,240,191,283
ezgif-frame-058_png.rf.737d2af52426cfe71cc45aeb05cbf9ac.jpg,848,478,Honeybee,3,246,46,289
ezgif-frame-058_png.rf.737d2af52426cfe71cc45aeb05cbf9ac.jpg,848,478,Honeybee,588,249,665,293
ezgif-frame-058_png.rf.737d2af52426cfe71cc45aeb05cbf9ac.jpg,848,478,Honeybee,516,257,576,311
ezgif-frame-058_png.rf.737d2af52426cfe71cc45aeb05cbf9ac.jpg,848,478,Honeybee,769,255,837,318
ezgif-frame-058_png.rf.737d2af52426cfe71cc45aeb05cbf9ac.jpg,848,478,Honeybee,76,294,145,342
Screenshot-from-2021-12-29-17-43-55_png.rf.240d7b9b1ea657abab68439a079cf796.jpg,1920,1080,Honeybee,1671,73,1831,158
Screenshot-from-2021-12-29-17-43-55_png.rf.240d7b9b1ea657abab68439a079cf796.jpg,1920,1080,Honeybee,1079,273,1162,360
Screenshot-from-2021-12-29-17-43-55_png.rf.240d7b9b1ea657abab68439a079cf796.jpg,1920,1080,Honeybee,1022,320,1084,370
Screenshot-from-2021-12-29-17-43-55_png.rf.240d7b9b1ea657abab68439a079cf796.jpg,1920,1080,Honeybee,954,340,1042,409
Screenshot-from-2021-12-29-17-43-55_png.rf.240d7b9b1ea657abab68439a079cf796.jpg,1920,1080,Honeybee,1075,363,1149,418
Screenshot-from-2021-12-29-17-43-55_png.rf.240d7b9b1ea657abab68439a079cf796.jpg,1920,1080,Honeybee,1171,424,1240,526
Screenshot-from-2021-12-29-17-43-55_png.rf.240d7b9b1ea657abab68439a079cf796.jpg,1920,1080,Honeybee,965,441,1036,528
Screenshot-from-2021-12-29-17-43-55_png.rf.240d7b9b1ea657abab68439a079cf796.jpg,1920,1080,Honeybee,1088,459,1163,533
Screenshot-from-2021-12-29-17-43-55_png.rf.240d7b9b1ea657abab68439a079cf796.jpg,1920,1080,Honeybee,1007,500,1093,580
Screenshot-from-2021-12-29-17-43-55_png.rf.240d7b9b1ea657abab68439a079cf796.jpg,1920,1080,Honeybee,1239,691,1312,777
ezgif-frame-081_png.rf.309537bb184a97feb4db58d56bd364cf.jpg,848,478,Honeybee,138,279,200,319
ezgif-frame-081_png.rf.309537bb184a97feb4db58d56bd364cf.jpg,848,478,Honeybee,740,274,777,330
ezgif-frame-081_png.rf.309537bb184a97feb4db58d56bd364cf.jpg,848,478,Honeybee,517,309,556,353
ezgif-frame-081_png.rf.309537bb184a97feb4db58d56bd364cf.jpg,848,478,Honeybee,694,317,731,353
ezgif-frame-189-1-_png.rf.fccdef245f834026359793309a543c35.jpg,1920,1080,Honeybee,629,239,1161,639
